s_id	e_id	pb_id	mu_id	exp
0000867996	00729	0008898200	001	34
0000867996	00729	0067395308	001	112
0000867996	00729	0099070740	001	83
0000867996	00729	0021907136	001	8
0000867996	00729	0016172075	001	120
0000867996	00729	0036705239	001	69
0000867996	00729	0061261716	001	128
0000867996	00729	0075334015	001	134
0000867996	00729	0073760802	001	25
0000867996	00729	0000194840	001	91
0000867996	00729	0054833370	001	73
0000867996	00729	0010917160	001	143
0000867996	00729	0058871150	001	191
0000867996	00729	0067560809	001	167
0000867996	00729	0043630327	001	112
0000867996	00729	0061665672	001	191
0000867996	00729	0079350763	001	170
0000867996	00729	0086198742	001	61
0000867996	00729	0041600978	001	43
0000867996	00729	0012014230	001	59
0000867996	00729	0000940894	001	65
0000867996	00729	0020268901	001	166
0000867996	00729	0042433238	001	124
0000867996	00729	0063275808	001	14
0000867996	00729	0058516198	001	32
0000867996	00729	0072303234	001	183
0000867996	00729	0091326670	001	63
0000867996	00729	0066716388	001	200
0000867996	00729	0096378613	001	145
0000867996	00729	0023119000	001	70
0000867996	00729	0029512517	001	75
0000867996	00729	0027491665	001	172
0000867996	00729	0021960540	001	135
0000867996	00729	0047198031	001	24
0000867996	00729	0040508772	001	113
0000867996	00729	0006527580	001	16
0000867996	00729	0012314740	001	153
0000867996	00729	0070808286	001	200
0000867996	00729	0021503216	001	79
0000867996	00729	0033814535	001	22
0000867996	00729	0013116663	001	81
0000867996	00729	0054718949	001	57
0000867996	00729	0057630235	001	183
0000867996	00729	0075000486	001	155
0000867996	00729	0058968213	001	158
0000867996	00729	0019280156	001	94
0000867996	00729	0056744490	001	169
0000867996	00729	0054717076	001	82
0000867996	00729	0016213286	001	116
0000867996	00729	0061283267	001	168
0000867996	00729	0073492689	001	70
0000867996	00729	0072240474	001	65
0000867996	00729	0040525086	001	43
0000867996	00729	0002192426	001	193
0000867996	00729	0022424484	001	115
0000867996	00729	0027651515	001	39
0000867996	00729	0042091115	001	35
0000867996	00729	0005984159	001	160
0000867996	00729	0097550218	001	2
0000867996	00729	0025748258	001	99
0000867996	00729	0077418849	001	147
0000867996	00729	0006827572	001	183
0000867996	00729	0079901401	001	84
0000867996	00729	0079422476	001	121
0000867996	00729	0012829105	001	195
0000867996	00729	0034838153	001	90
0000867996	00729	0040133571	001	37
0000867996	00729	0076254734	001	46
0000867996	00729	0062876239	001	39
0000867996	00729	0076308095	001	100
0000867996	00729	0012103002	001	132
0000867996	00729	0050566281	001	1
0000867996	00729	0037708206	001	13
0000867996	00729	0079885591	001	99
0000867996	00729	0047599419	001	54
0000867996	00729	0075680456	001	114
0000867996	00729	0093076049	001	64
0000867996	00729	0029601169	001	153
0000867996	00729	0088074730	001	169
0000867996	00729	0005720496	001	61
0000867996	00729	0070194987	001	25
0000867996	00729	0030058636	001	98
0000867996	00729	0057173786	001	8
0000867996	00729	0091719247	001	184
0000867996	00729	0018629085	001	134
0000867996	00729	0094339221	001	162
0000867996	00729	0062928486	001	72
0000867996	00729	0044687236	001	68
0000867996	00729	0094241055	001	193
0000867996	00729	0036628012	001	67
0000867996	00729	0036316794	001	148
0000867996	00729	0092884425	001	46
0000867996	00729	0021432619	001	82
0000867996	00729	0066305666	001	173
0000867996	00729	0038180155	001	103
0000867996	00729	0069557942	001	200
0000867996	00729	0049267289	001	2
0000867996	00729	0013888798	001	11
0000867996	00729	0086121037	001	174
0000867996	00729	0057873928	001	154
0000867996	00729	0017879410	001	169
0000867996	00729	0096279217	001	200
0000867996	00729	0072581209	001	8
0000867996	00729	0004544274	001	200
0000867996	00729	0011113345	001	175
0000867996	00729	0026472389	001	48
0000867996	00729	0053853173	001	138
0000867996	00729	0004570661	001	89
0000867996	00729	0065202381	001	154
0000867996	00729	0060315051	001	53
0000867996	00729	0047330724	001	37
0000867996	00729	0067739287	001	117
0000867996	00729	0060308461	001	27
0000867996	00729	0084436488	001	179
0000867996	00729	0055625439	001	155
0000867996	00729	0023034151	001	191
0000867996	00729	0078571824	001	15
0000878232	00297	0054226887	001	176
0000878232	00297	0057330652	001	26
0000878232	00297	0034055558	001	177
0000878232	00297	0008335046	001	88
0000878232	00297	0021733850	001	44
0000878232	00297	0041793852	001	38
0000878232	00297	0093200955	001	40
0000878232	00297	0049638573	001	25
0000878232	00297	0064868889	001	129
0000878232	00297	0091809138	001	152
0000878232	00297	0027051001	001	168
0000878232	00297	0017376411	001	43
0000878232	00297	0005324823	001	43
0000878232	00297	0005527524	001	127
0000878232	00297	0093187265	001	68
0000878232	00297	0096167817	001	71
0000878232	00297	0011285163	001	32
0000878232	00297	0057739856	001	76
0000878232	00297	0082076281	001	181
0000878232	00297	0051513963	001	150
0000878232	00297	0039210267	001	39
0000878232	00297	0078982037	001	145
0000878232	00297	0043281097	001	101
0000878232	00297	0065832872	001	140
0000878232	00297	0059195687	001	153
0000878232	00297	0030386972	001	89
0000878232	00297	0056568043	001	116
0000878232	00297	0064155430	001	108
0000878232	00297	0079766250	001	149
0000878232	00297	0024010376	001	78
0000878232	00297	0058483894	001	170
0000878232	00297	0094372697	001	56
0000878232	00297	0080262939	001	42
0000878232	00297	0094759774	001	153
0000878232	00297	0068165320	001	121
0000878232	00297	0070974565	001	41
0000878232	00297	0025646209	001	186
0000878232	00297	0090892090	001	55
0000878232	00297	0083567889	001	169
0000878232	00297	0037656457	001	143
0000878232	00297	0059257240	001	95
0000878232	00297	0090499514	001	160
0000878232	00297	0080297036	001	131
0000878232	00297	0094950198	001	46
0000878232	00297	0030838925	001	160
0000878232	00297	0039488373	001	62
0000878232	00297	0035746916	001	47
0000878232	00297	0052909912	001	123
0000878232	00297	0040673545	001	104
0000878232	00297	0037164053	001	57
0000878232	00297	0006830950	001	16
0000878232	00297	0061980957	001	120
0000878232	00297	0099639635	001	35
0000878232	00297	0014434946	001	133
0000878232	00297	0093981156	001	177
0000878232	00297	0026325931	001	172
0000878232	00297	0097509640	001	30
0000878232	00297	0065481667	001	59
0000878232	00297	0021915551	001	186
0000878232	00297	0049215226	001	28
0000878232	00297	0016242251	001	200
0000878232	00297	0048935808	001	54
0000878232	00297	0058169054	001	169
0000878232	00297	0041696540	001	82
0000878232	00297	0031287428	001	104
0000878232	00297	0015528672	001	18
0000878232	00297	0065717171	001	154
0000878232	00297	0043900711	001	69
0000878232	00297	0074281614	001	175
0000878232	00297	0028002195	001	78
0000878232	00297	0096815548	001	70
0000878232	00297	0093987300	001	141
0000878232	00297	0087920175	001	175
0000878232	00297	0046582313	001	68
0000878232	00297	0020661297	001	8
0000878232	00297	0089519898	001	179
0000878232	00297	0042764162	001	101
0000878232	00297	0016813154	001	190
0000878232	00297	0021400422	001	120
0000878232	00297	0039333261	001	186
0000878232	00297	0054364130	001	104
0000878232	00297	0055995820	001	116
0000878232	00297	0038753889	001	5
0000878232	00297	0084150087	001	59
0000878232	00297	0092444335	001	46
0000878232	00297	0037214171	001	128
0000878232	00297	0014320344	001	76
0000878232	00297	0062730274	001	133
0000878232	00297	0037136365	001	37
0000878232	00297	0088747898	001	199
0000878232	00297	0059332581	001	107
0000878232	00297	0021937582	001	55
0000878232	00297	0048857147	001	175
0000878232	00297	0039890084	001	194
0000878232	00297	0087304779	001	5
0000878232	00297	0043829674	001	155
0000878232	00297	0070824241	001	57
0000878232	00297	0062480913	001	170
0000878232	00297	0018766927	001	197
0000878232	00297	0078755916	001	171
0000878232	00297	0037413012	001	106
0000878232	00297	0002210133	001	150
0000878232	00297	0017305463	001	50
0000878232	00297	0063000195	001	89
0000878232	00297	0047365100	001	130
0000878232	00297	0035226687	001	49
0000878232	00297	0026824306	001	102
0000878232	00297	0019852952	001	52
0000878232	00297	0062198222	001	5
0000878232	00297	0087189898	001	156
0000878232	00297	0039741346	001	158
0000878232	00297	0095349912	001	159
0000878232	00297	0065218613	001	161
0000878232	00297	0031694037	001	184
0000878232	00297	0076490327	001	25
0000878232	00297	0004753570	001	12
0000878232	00297	0070027429	001	53
0000878232	00297	0061898145	001	121
0000878232	00297	0047789127	001	188
0000878232	00297	0091902285	001	99
0000878232	00297	0088588006	001	179
0000878232	00297	0058274010	001	66
0000878232	00297	0039388438	001	49
0000878232	00297	0016623602	001	42
0000878232	00297	0065633193	001	126
0000878232	00297	0073562591	001	142
0000878232	00297	0098330821	001	81
0000878232	00297	0060861377	001	45
0000878232	00297	0071171653	001	141
0000878232	00297	0026654769	001	55
0000878232	00297	0039300092	001	4
0000878232	00297	0045099291	001	190
0000878232	00297	0099089965	001	12
0000878232	00297	0097631809	001	94
0000878232	00297	0014244584	001	11
0000878232	00297	0081963143	001	199
0000878232	00297	0050809922	001	109
0000878232	00297	0030355683	001	131
0000878232	00297	0060847723	001	50
0000878232	00297	0026123317	001	124
0000878232	00297	0057940778	001	132
0000878232	00297	0087530993	001	143
0000878232	00297	0084925514	001	100
0000878232	00297	0044625421	001	120
0000878232	00297	0096696415	001	163
0000878232	00297	0021670867	001	55
0000878232	00297	0014809894	001	175
0000878232	00297	0015024581	001	180
0000878232	00297	0075065164	001	168
0000878232	00297	0069192826	001	156
0000878232	00297	0061263276	001	117
0000878232	00297	0074357723	001	158
0000878232	00297	0004819911	001	114
0000878232	00297	0066555028	001	149
0000878232	00297	0081771004	001	67
0000878232	00297	0093493039	001	14
0000878232	00297	0027309134	001	72
0000878232	00297	0061183191	001	64
0000878232	00297	0017922945	001	40
0000878232	00297	0009526003	001	176
0000878232	00297	0006566229	001	82
0000878232	00297	0050147415	001	164
0000878232	00297	0003367993	001	48
0000878232	00297	0087290322	001	51
0000878232	00297	0035959967	001	162
0000878232	00297	0097579590	001	72
0000878232	00297	0048720336	001	4
0000878232	00297	0025626915	001	175
0000878232	00297	0019411389	001	103
0000878232	00297	0023347521	001	161
0000878232	00297	0074133813	001	29
0000878232	00297	0051450463	001	150
0000878232	00297	0066749951	001	69
0000878232	00297	0022976057	001	50
0000878232	00297	0062291006	001	16
0000878232	00297	0017175015	001	78
0000878232	00297	0076994353	001	120
0000878232	00297	0098852216	001	173
0000878232	00297	0057610024	001	91
0000878232	00297	0026214597	001	181
0000878232	00297	0002992703	001	149
0000878232	00297	0043169474	001	118
0000878232	00297	0084610864	001	58
0000878232	00297	0064227133	001	174
0000878232	00297	0017463107	001	36
0000878232	00297	0058956857	001	62
0000878232	00297	0051804400	001	127
0000878232	00297	0045851330	001	32
0000878232	00297	0060265570	001	32
0000878232	00297	0062855735	001	50
0000878232	00297	0000008191	001	52
0000878232	00297	0086851718	001	194
0000878232	00297	0053063063	001	77
0000878232	00297	0011391825	001	49
0000878232	00297	0078737809	001	66
0000878232	00297	0026806825	001	43
0000878232	00297	0077796422	001	200
0000878232	00297	0009789922	001	4
0000878232	00297	0039205908	001	21
0000878232	00297	0034188982	001	200
0000878232	00297	0072905736	001	38
0000878232	00297	0010166204	001	33
0000878232	00297	0012835461	001	12
0000878232	00297	0074267188	001	81
0000878232	00297	0098282093	001	186
0000878232	00297	0015138320	001	120
0000878232	00297	0099141506	001	11
0000878232	00297	0094219117	001	178
0000878232	00297	0048557580	001	175
0000878232	00297	0016916475	001	62
0000878232	00297	0093124034	001	109
0000878232	00297	0002719519	001	162
0000878232	00297	0039702415	001	175
0000878232	00297	0033152868	001	178
0000878232	00297	0025601881	001	15
0000878232	00297	0080433564	001	11
0000878232	00297	0086662542	001	196
0000878232	00297	0031272050	001	191
0000878232	00297	0059698495	001	181
0000878232	00297	0012363205	001	124
0000878232	00297	0041279884	001	103
0000878232	00297	0068273503	001	164
0000878232	00297	0090588415	001	150
0000878232	00297	0098468967	001	6
0000878232	00297	0004594927	001	33
0000878232	00297	0042571399	001	178
0000878232	00297	0027004656	001	49
0000878232	00297	0015821487	001	159
0000878232	00297	0022285607	001	141
0000878232	00297	0032086762	001	31
0000878232	00297	0007075876	001	46
0000878232	00297	0086710502	001	180
0000878232	00297	0013679213	001	134
0000878232	00297	0090587010	001	150
0000878232	00297	0065442754	001	65
0000878232	00297	0041998424	001	12
0000878232	00297	0037547944	001	142
0000878232	00297	0073367056	001	13
0000878232	00297	0097019239	001	190
0000878232	00297	0000712222	001	158
0000878232	00297	0028874718	001	70
0000878232	00297	0081815533	001	10
0000878232	00297	0055235589	001	83
0000878232	00297	0046472470	001	158
0000878232	00297	0078371861	001	59
0000878232	00297	0006502824	001	75
0000878232	00297	0064729627	001	73
0000878232	00297	0058200335	001	191
0000878232	00297	0020999197	001	79
0000878232	00297	0021763805	001	190
0000878232	00297	0057981554	001	100
0000878232	00297	0042797334	001	54
0000878232	00297	0051762661	001	197
0000878232	00297	0012936021	001	145
0000878232	00297	0076107732	001	10
0000878232	00297	0094861044	001	56
0000878232	00297	0038744853	001	53
0000878232	00297	0084130861	001	40
0000878232	00297	0023750380	001	81
0000878232	00297	0012568351	001	80
0000878232	00297	0041839939	001	16
0000878232	00297	0083699127	001	26
0000878232	00297	0041665327	001	149
0000878232	00297	0016637116	001	37
0000878232	00297	0088047959	001	98
0000878232	00297	0037641391	001	151
0000878232	00297	0040870692	001	106
0000878232	00297	0020107499	001	182
0000878232	00297	0094699783	001	46
0000878232	00297	0045692046	001	137
0000878232	00297	0089884487	001	61
0000878232	00297	0000647338	001	50
0000878232	00297	0048452604	001	57
0000878232	00297	0023419170	001	200
0000878232	00297	0031236263	001	51
0000878232	00297	0022127914	001	105
0000878232	00297	0033086581	001	122
0000878232	00297	0035069059	001	60
0000878232	00297	0088010162	001	126
0000878232	00297	0024754729	001	19
0000878232	00297	0014143138	001	27
0000878232	00297	0075545570	001	126
0000878232	00297	0034364514	001	49
0000878232	00297	0046348662	001	145
0000878232	00297	0074216803	001	17
0000878232	00297	0096010326	001	162
0000878232	00297	0059200461	001	192
0000878232	00297	0009257385	001	55
0000878232	00297	0014320877	001	177
0000878232	00297	0021483857	001	110
0000878232	00297	0049019154	001	33
0000878232	00297	0044656184	001	12
0000878232	00297	0041887029	001	163
0000878232	00297	0076494091	001	165
0000878232	00297	0007266549	001	37
0000878232	00297	0002398414	001	49
0000878232	00297	0061614873	001	177
0000878232	00297	0047062357	001	79
0000878232	00297	0074248862	001	106
0000878232	00297	0008355781	001	21
0000878232	00297	0078344311	001	54
0000878232	00297	0099693670	001	22
0000878232	00297	0062943298	001	3
0000878232	00297	0087208006	001	139
0000878232	00297	0028015966	001	58
0000878232	00297	0018709686	001	96
0000878232	00297	0030131703	001	151
0000878232	00297	0007408992	001	100
0000878232	00297	0045767524	001	109
0000878232	00297	0066348651	001	83
0000878232	00297	0002272406	001	41
0000878232	00297	0065251939	001	148
0000878232	00297	0044523357	001	118
0000878232	00297	0037800705	001	72
0000878232	00297	0008506090	001	118
0000878232	00297	0018356310	001	159
0000878232	00297	0083201028	001	91
0000878232	00297	0024007547	001	14
0000878232	00297	0029284011	001	18
0000878232	00297	0095886637	001	163
0000878232	00297	0012258450	001	166
0000878232	00297	0086053581	001	51
0000878232	00297	0031066645	001	100
0000878232	00297	0073740333	001	174
0000878232	00297	0098265031	001	176
0000878232	00297	0006038452	001	135
0000878232	00297	0034027865	001	44
0000878232	00297	0081159909	001	48
0000878232	00297	0083969571	001	57
0000878232	00297	0085915778	001	2
0000878232	00297	0018482378	001	142
