UID	go_id	cl_id	dm_id	pm_id	UID2
0063513327	0075388	00750	00325938	null	null
0063513327	null	null	null	00784362	null
0063513327	null	null	null	00150470	null
0063513327	null	null	null	null	0097928623
0063513327	null	null	null	null	0002885618
0092333749	0084802	00833	00170167	null	null
0092333749	null	null	null	00469085	null
0092333749	null	null	null	00746935	null
0092333749	null	null	null	00785021	null
0092333749	null	null	null	null	0066348372
0092333749	null	null	null	null	0045666597
0092333749	null	null	null	null	0080781354
0092333749	null	null	null	null	0021203203
0037584617	0027447	00850	00242281	null	null
0037584617	null	null	00147428	null	null
0037584617	null	null	null	00345269	null
0037584617	null	null	null	null	0090500851
0037584617	null	null	null	null	0055061132
0037584617	null	null	null	null	0035542058
0093815598	0088832	00230	00472163	null	null
0093815598	null	null	00255466	null	null
0093815598	null	null	null	00098676	null
0093815598	null	null	null	00429457	null
0093815598	null	null	null	null	0029894372
0093815598	null	null	null	null	0005080512
0093815598	null	null	null	null	0056318589
0096391833	0017167	00011	00214707	null	null
0096391833	null	null	00343917	null	null
0096391833	null	null	00472163	null	null
0096391833	null	null	null	00151492	null
0096391833	null	null	null	null	0022743885
0096391833	null	null	null	null	0059260756
0096391833	null	null	null	null	0095658216
0096391833	null	null	null	null	0072663756
0096391833	null	null	null	null	0057288214
0080181020	0024283	00672	00509450	null	null
0080181020	null	null	null	00994012	null
0080181020	null	null	null	00590687	null
0080181020	null	null	null	null	0075956838
0080181020	null	null	null	null	0041146408
0092864085	0041197	00772	00103163	null	null
0092864085	null	null	00856275	null	null
0092864085	null	null	00702652	null	null
0092864085	null	null	null	00624817	null
0092864085	null	null	null	null	0087582655
0092864085	null	null	null	null	0064370028
0092864085	null	null	null	null	0034886772
0092864085	null	null	null	null	0031772568
0032432137	0040379	00638	00616133	null	null
0032432137	null	null	00175662	null	null
0032432137	null	null	00654137	null	null
0032432137	null	null	null	00607257	null
0032432137	null	null	null	null	0022944950
0032432137	null	null	null	null	0057734781
0032432137	null	null	null	null	0057154905
0032432137	null	null	null	null	0092124165
0017144710	0020201	00037	00614409	null	null
0017144710	null	null	00528321	null	null
0017144710	null	null	00558267	null	null
0017144710	null	null	null	00767224	null
0017144710	null	null	null	00554936	null
0017144710	null	null	null	00952066	null
0017144710	null	null	null	null	0082744230
0017144710	null	null	null	null	0092019470
0017144710	null	null	null	null	0053593509
0017144710	null	null	null	null	0023176794
0017144710	null	null	null	null	0095478776
0048057571	0045540	00006	00125069	null	null
0048057571	null	null	null	00784362	null
0048057571	null	null	null	null	0093323937
0048057571	null	null	null	null	0041154952
0088633991	0060607	00752	00038444	null	null
0088633991	null	null	00635443	null	null
0088633991	null	null	00976018	null	null
0088633991	null	null	null	00811596	null
0088633991	null	null	null	00343771	null
0088633991	null	null	null	00730049	null
0088633991	null	null	null	null	0083033907
0088633991	null	null	null	null	0082744230
0088633991	null	null	null	null	0040838030
0088633991	null	null	null	null	0098075610
0088633991	null	null	null	null	0016089971
0009653254	0027646	00383	00614931	null	null
0009653254	null	null	null	00409233	null
0009653254	null	null	null	null	0019592164
0009653254	null	null	null	null	0071464284
0009653254	null	null	null	null	0042125447
0009653254	null	null	null	null	0017366627
0075676992	0012803	00312	00317636	null	null
0075676992	null	null	00528321	null	null
0075676992	null	null	null	00003658	null
0075676992	null	null	null	00654121	null
0075676992	null	null	null	null	0094657282
0075676992	null	null	null	null	0084475442
0075676992	null	null	null	null	0003128902
0075676992	null	null	null	null	0097555157
0029535121	0001720	00234	00114433	null	null
0029535121	null	null	00352490	null	null
0029535121	null	null	null	00202240	null
0029535121	null	null	null	00908583	null
0029535121	null	null	null	null	0036250110
0029535121	null	null	null	null	0005020458
0019479351	0097050	00150	00291431	null	null
0019479351	null	null	00869956	null	null
0019479351	null	null	null	00735309	null
0019479351	null	null	null	00626300	null
0019479351	null	null	null	null	0031080062
0057383651	0037135	00656	00510994	null	null
0057383651	null	null	00859471	null	null
0057383651	null	null	00889624	null	null
0057383651	null	null	null	00176418	null
0057383651	null	null	null	null	0083896386
0057383651	null	null	null	null	0043437718
0001059822	0075777	00437	00967180	null	null
0001059822	null	null	00078972	null	null
0001059822	null	null	00253366	null	null
0001059822	null	null	null	00717006	null
0001059822	null	null	null	00778825	null
0001059822	null	null	null	null	0004909256
0001059822	null	null	null	null	0019361518
0001059822	null	null	null	null	0000397177
0084445357	0099634	00963	00153424	null	null
0084445357	null	null	00879275	null	null
0084445357	null	null	00112253	null	null
0084445357	null	null	null	00450094	null
0084445357	null	null	null	00761516	null
0084445357	null	null	null	00919703	null
0084445357	null	null	null	null	0094813270
0084445357	null	null	null	null	0060194567
0084445357	null	null	null	null	0016648774
0084445357	null	null	null	null	0011900023
0069937838	0031429	00656	00413790	null	null
0069937838	null	null	00263359	null	null
0069937838	null	null	00134751	null	null
0069937838	null	null	null	00079489	null
0069937838	null	null	null	null	0045032562
0069937838	null	null	null	null	0031204017
0069937838	null	null	null	null	0076491915
0069937838	null	null	null	null	0024873412
0069308647	0032420	00914	00322144	null	null
0069308647	null	null	00961371	null	null
0069308647	null	null	00176863	null	null
0069308647	null	null	null	00873956	null
0069308647	null	null	null	null	0023232733
0069308647	null	null	null	null	0005020458
0069308647	null	null	null	null	0042770431
0026018698	0009356	00319	00104309	null	null
0026018698	null	null	null	00647794	null
0026018698	null	null	null	00055785	null
0026018698	null	null	null	null	0059112346
0003422575	0042685	00183	00310577	null	null
0003422575	null	null	00899078	null	null
0003422575	null	null	00571123	null	null
0003422575	null	null	null	00916875	null
0003422575	null	null	null	00283920	null
0003422575	null	null	null	null	0092040358
0003422575	null	null	null	null	0019750069
0003422575	null	null	null	null	0002025957
0003422575	null	null	null	null	0045055826
0019171339	0011322	00768	00134751	null	null
0019171339	null	null	00245683	null	null
0019171339	null	null	null	00270020	null
0019171339	null	null	null	00861049	null
0019171339	null	null	null	null	0026629550
0019171339	null	null	null	null	0003955938
0019171339	null	null	null	null	0060979779
0019171339	null	null	null	null	0035663377
0055826447	0083237	00963	00231514	null	null
0055826447	null	null	00032766	null	null
0055826447	null	null	null	00606606	null
0055826447	null	null	null	null	0010595583
0055826447	null	null	null	null	0092702974
0055826447	null	null	null	null	0082181756
0055826447	null	null	null	null	0054713540
0038021396	0051103	00162	00537127	null	null
0038021396	null	null	00118225	null	null
0038021396	null	null	null	00102811	null
0038021396	null	null	null	00413168	null
0038021396	null	null	null	00624817	null
0038021396	null	null	null	null	0077632339
0038021396	null	null	null	null	0062515965
0038021396	null	null	null	null	0017743544
0038021396	null	null	null	null	0086231837
0038021396	null	null	null	null	0059591163
0014814284	0095062	00121	00234637	null	null
0014814284	null	null	00284335	null	null
0014814284	null	null	null	00662058	null
0014814284	null	null	null	00215674	null
0014814284	null	null	null	00882058	null
0014814284	null	null	null	null	0041146408
0014814284	null	null	null	null	0005925535
0014814284	null	null	null	null	0037825841
0014814284	null	null	null	null	0016584535
0014814284	null	null	null	null	0096755595
0058114872	0096505	00011	00862373	null	null
0058114872	null	null	00373640	null	null
0058114872	null	null	null	00824250	null
0058114872	null	null	null	null	0078231065
0058114872	null	null	null	null	0048903336
0024837471	0065082	00768	00025058	null	null
0024837471	null	null	00036060	null	null
0024837471	null	null	null	00831611	null
0024837471	null	null	null	null	0073200917
0024837471	null	null	null	null	0075392358
0024837471	null	null	null	null	0092008276
0024837471	null	null	null	null	0065267883
0024837471	null	null	null	null	0063053654
0042849672	0064419	00338	00491299	null	null
0042849672	null	null	null	00097865	null
0042849672	null	null	null	00134340	null
0042849672	null	null	null	null	0091944625
0036257054	0067472	00011	00550786	null	null
0036257054	null	null	null	00245163	null
0036257054	null	null	null	00543949	null
0036257054	null	null	null	null	0055306486
0036257054	null	null	null	null	0051694821
0036257054	null	null	null	null	0031772568
0036257054	null	null	null	null	0082181756
0076635942	0091845	00383	00000767	null	null
0076635942	null	null	null	00205198	null
0076635942	null	null	null	00585458	null
0076635942	null	null	null	null	0075705918
0079683225	0097511	00752	00545274	null	null
0079683225	null	null	00304072	null	null
0079683225	null	null	00164337	null	null
0079683225	null	null	null	00521151	null
0079683225	null	null	null	00534116	null
0079683225	null	null	null	00255420	null
0079683225	null	null	null	null	0011900023
0079683225	null	null	null	null	0022415281
0079683225	null	null	null	null	0056496252
0079683225	null	null	null	null	0084475442
0079683225	null	null	null	null	0082744230
0075887320	0027006	00716	00380093	null	null
0075887320	null	null	null	00590687	null
0075887320	null	null	null	00777415	null
0075887320	null	null	null	null	0097555157
0054438501	0097737	00709	00350367	null	null
0054438501	null	null	00357714	null	null
0054438501	null	null	00074353	null	null
0054438501	null	null	null	00932527	null
0054438501	null	null	null	00610042	null
0054438501	null	null	null	null	0031330826
0054438501	null	null	null	null	0048627544
0054438501	null	null	null	null	0040074450
0054438501	null	null	null	null	0080091716
0054438501	null	null	null	null	0024621862
0096777529	0065132	00121	00189446	null	null
0096777529	null	null	00671816	null	null
0096777529	null	null	null	00471413	null
0096777529	null	null	null	00124298	null
0096777529	null	null	null	null	0053043389
0096777529	null	null	null	null	0068698099
0096777529	null	null	null	null	0088257558
0090789963	0065082	00650	00994455	null	null
0090789963	null	null	null	00854925	null
0090789963	null	null	null	null	0042927777
0090789963	null	null	null	null	0075754990
0090789963	null	null	null	null	0090252044
0074798868	0004057	00137	00558267	null	null
0074798868	null	null	00716369	null	null
0074798868	null	null	null	00008303	null
0074798868	null	null	null	null	0071496461
0074798868	null	null	null	null	0024155457
0074798868	null	null	null	null	0025379906
0074798868	null	null	null	null	0068478154
0074798868	null	null	null	null	0013970105
0094466809	0029023	00612	00079064	null	null
0094466809	null	null	00548671	null	null
0094466809	null	null	null	00006131	null
0094466809	null	null	null	00607257	null
0094466809	null	null	null	null	0064370028
0094466809	null	null	null	null	0079654970
0094466809	null	null	null	null	0046019667
0094466809	null	null	null	null	0067956399
0072418240	0008006	00826	00248635	null	null
0072418240	null	null	00892586	null	null
0072418240	null	null	null	00536746	null
0072418240	null	null	null	00939605	null
0072418240	null	null	null	00684420	null
0072418240	null	null	null	null	0073561813
0072418240	null	null	null	null	0081064846
0072418240	null	null	null	null	0021344560
0072418240	null	null	null	null	0098339547
0072418240	null	null	null	null	0092443312
0080567852	0063935	00338	00104045	null	null
0080567852	null	null	null	00600461	null
0080567852	null	null	null	00760263	null
0080567852	null	null	null	null	0049681729
0080567852	null	null	null	null	0059927456
0068478154	0091747	00516	00412788	null	null
0068478154	null	null	00808152	null	null
0068478154	null	null	null	00151361	null
0068478154	null	null	null	00972090	null
0068478154	null	null	null	00740493	null
0068478154	null	null	null	null	0080109579
0068478154	null	null	null	null	0056963858
0068478154	null	null	null	null	0048080505
0068478154	null	null	null	null	0059763305
0082481932	0083237	00191	00368659	null	null
0082481932	null	null	00245785	null	null
0082481932	null	null	00300351	null	null
0082481932	null	null	null	00552878	null
0082481932	null	null	null	00465684	null
0082481932	null	null	null	00009874	null
